#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU4126	GS|100.0|BOLD:AAB6713_KJ450387;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Psephenidae,g:Psephenus,s:Psephenus herricki	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Psephenidae,g:Psephenus,s:Psephenus herricki	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Psephenidae,g:Psephenus,s:Psephenus herricki	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU4127	US|1.0000|None;k:Animalia,p:Arthropoda,c:Ostracoda,o:Podocopida	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Ostracoda,o:Podocopida
OTU4128	US|1.0000|BOLD:AAG6795_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4129	US|1.0000|BOLD:AAH2952_KR990913;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4130	US|1.0000|BOLD:AAG4870_HM374153;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU4131	US|1.0000|BOLD:ACL1638_KR251152;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4132	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU4133	SS|1.0000|BOLD:ABW0282_MG093213;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU4134	GS|100.0|BOLD:AAC8614_AY666472;k:Animalia,p:Chordata,c:Aves,o:Passeriformes,f:Hirundinidae,g:Tachycineta,s:Tachycineta bicolor	k:Animalia,p:Chordata,c:Aves,o:Passeriformes,f:Hirundinidae,g:Tachycineta,s:Tachycineta bicolor	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU4135	US|1.0000|BOLD:AAY5887_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Aeshnidae,g:Anax,s:Anax amazili	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4136	US|1.0000|BOLD:ACA4951_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Apachekolos	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU4137	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Piciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Aves,o:Piciformes
OTU4138	US|1.0000|BOLD:ACL1638_KR243895;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Mycomya	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4139	GS|98.9|BOLD:AAF9014_MG092883;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta cana	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta cana	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta cana	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4140	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes
OTU4141	US|1.0000|BOLD:ABX5956_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Sphingidae,g:Manduca,s:Manduca mossi	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4142	US|1.0000|BOLD:ACA2566_KX860293;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Noctuidae,g:Mythimna	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4143	US|1.0000|BOLD:AAG0651_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4144	US|1.0000|BOLD:AAO1498_HQ962171;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Lycaenidae,g:Logania,s:Logania malayica	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4145	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Pelecaniformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Aves,o:Pelecaniformes
OTU4146	US|1.0000|BOLD:AAG7045_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4147	US|1.0000|BOLD:ACP7671_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Yponomeutidae,g:Parahyponomeuta,s:Parahyponomeuta egregiella	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4148	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes
OTU4149	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU4150	US|1.0000|BOLD:ACY3663_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4151	GS|100.0|BOLD:AAN5341_KR764919;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Camptocladius,s:Camptocladius stercorarius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Camptocladius,s:Camptocladius stercorarius	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Camptocladius,s:Camptocladius stercorarius	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4152	US|1.0000|BOLD:AAE0350_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4153	US|1.0000|BOLD:AAH7107_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Neuroptera,f:Chrysopidae,g:Mallada,s:Mallada signatus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4154	US|1.0000|BOLD:AAZ9882_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4155	US|1.0000|BOLD:ADF3292_MG949922;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Polypedilum,s:Polypedilum fanjingensis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU4156	US|1.0000|None;k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda
OTU4157	SS|0.8300|BOLD:AAB3458_KR379569;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Polycentropodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Polycentropodidae,g:Holocentropus,s:Holocentropus flavus	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Polycentropodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4158	US|1.0000|BOLD:ACN6815_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4159	GS|100.0|BOLD:AAU5268_KR752293;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Milichiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Milichiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Milichiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4160	US|1.0000|BOLD:AAG2753_KJ165072;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae,g:Polytrichophora	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4161	US|1.0000|BOLD:AAC2349_MG382850;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Libellulidae,g:Leucorrhinia,s:Leucorrhinia intacta	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU4162	US|1.0000|BOLD:AAJ9510_JF459104;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Atelidae,g:Ateles,s:Ateles paniscus	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU4163	US|1.0000|BOLD:ACK5213_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4164	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU4165	US|1.0000|BOLD:AAH0543_KM570889;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bombyliidae,g:Villa	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4166	US|1.0000|BOLD:ACE1699_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4167	GS|99.8|BOLD:ADM9623_KR650815;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4168	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones
OTU4169	US|1.0000|BOLD:ABA1020_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4170	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes
OTU4171	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU4172	GS|100.0|BOLD:AAA3201_JN419433;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Calopterygidae,g:Calopteryx,s:Calopteryx maculata	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Calopterygidae,g:Calopteryx,s:Calopteryx maculata	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata
OTU4173	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Blattodea	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Blattodea
OTU4174	US|1.0000|BOLD:ABZ4059_KR683051;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Calliphora,s:Calliphora montana	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4175	US|1.0000|BOLD:AAC4097_HM906608;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Glossosomatidae,g:Glossosoma,s:Glossosoma lividum	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU4176	US|1.0000|BOLD:AAI6345_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Dolichopeza,s:Dolichopeza tridenticulata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4177	GS|99.7|BOLD:AAH3987_KR254001;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae,g:Trichosia,s:Trichosia townesi	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae,g:Trichosia,s:Trichosia townesi	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae,g:Trichosia,s:Trichosia townesi	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4178	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Clupeiformes
OTU4179	GS|99.5|BOLD:AAH0141_KJ085978;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Lebia,s:Lebia viridis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Lebia,s:Lebia viridis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Lebia,s:Lebia viridis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4180	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU4181	US|1.0000|BOLD:AAA1222_EF182050;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Patelloa	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4182	US|1.0000|BOLD:AAA1222_EF182050;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Patelloa	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4183	SS|0.8500|BOLD:AAA1222_EF182050;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Patelloa	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4184	US|1.0000|BOLD:ABW4860_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Syrphidae,g:Eumerus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4185	GS|100.0|BOLD:ABX5969_MF929697;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Neolygus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Neolygus	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU4186	US|1.0000|BOLD:ACD3007_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4187	GS|99.4|BOLD:AAP6319_MG085357;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae,g:Dolichopus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae,g:Dolichopus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae,g:Dolichopus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4188	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4189	GS|99.3|BOLD:AAG0312_HQ924616;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Salticidae,g:Marpissa,s:Marpissa formosa	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Salticidae,g:Marpissa,s:Marpissa formosa	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae,f:Salticidae,g:Marpissa,s:Marpissa formosa	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU4190	US|1.0000|BOLD:ABX0125_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4191	GS|98.6|BOLD:AAE0035_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula mallochi	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula mallochi	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4192	US|1.0000|BOLD:ACR7338_MF832030;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4193	US|1.0000|BOLD:ABV0814_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU4194	US|1.0000|BOLD:AAM6227_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU4195	US|1.0000|BOLD:ACJ7895_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU4196	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones
