#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU77	GS|100.0|BOLD:AAM7733_KU908350;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Calamosternus,s:Calamosternus granarius	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Calamosternus,s:Calamosternus granarius	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Calamosternus,s:Calamosternus granarius	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU78	GS|100.0|BOLD:ACA8801_KT608546;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU79	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU80	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU81	GS|100.0|BOLD:ABX5351_HM416284;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Nephrotoma,s:Nephrotoma eucera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Nephrotoma,s:Nephrotoma eucera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Nephrotoma,s:Nephrotoma eucera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU82	GS|100.0|BOLD:AAE6722_KM832103;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU83	GS|100.0|BOLD:AAG5478_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU84	GS|99.7|BOLD:AAD5238_MG381735;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Enallagma,s:Enallagma signatum	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Enallagma,s:Enallagma signatum	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Coenagrionidae,g:Enallagma,s:Enallagma signatum	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU85	US|1.0000|BOLD:ADH6840_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Chrysomelidae,g:Monolepta	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU86	GSL|100.0|BOLD:ABX5931_JN302488;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU87	US|1.0000|BOLD:ACP3912_KY835883;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Aderidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU88	GS|100.0|BOLD:AAY3988_KR971257;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pilaria,s:Pilaria tenuipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pilaria,s:Pilaria tenuipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Pilaria,s:Pilaria tenuipes	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU89	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU90	GS|100.0|BOLD:AAF8338_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula furca	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula furca	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula furca	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU91	GS|100.0|BOLD:ABV0481_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia,s:Asphondylia solidaginis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia,s:Asphondylia solidaginis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU92	GS|100.0|BOLD:ACT8338_KR980659;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU93	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU94	GS|99.3|BOLD:AAB1942_HQ151918;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Leptophlebiidae,g:Habrophlebiodes,s:Habrophlebiodes americana	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Leptophlebiidae,g:Habrophlebiodes,s:Habrophlebiodes americana	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Leptophlebiidae,g:Habrophlebiodes,s:Habrophlebiodes americana	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU95	US|1.0000|BOLD:ACI3495_KR683361;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Anthomyiidae,g:Delia	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU96	US|1.0000|BOLD:AAN6118_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Cerambycidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU97	US|1.0000|None;k:Animalia,p:Arthropoda,c:Collembola,o:Poduromorpha	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Collembola,o:Poduromorpha
OTU98	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU99	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU100	GSL|100.0|BOLD:AAH2293_KR741527;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU101	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU102	GS|99.7|BOLD:ACH9256_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU103	GS|100.0|BOLD:ACA9272_KJ207601;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU104	GS|100.0|BOLD:AAF9028_MF889572;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU105	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU106	GSL|100.0|BOLD:AAC0584_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU107	SS|0.9900|BOLD:ACL5198_KR203912;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU108	GS|100.0|BOLD:ACB2761_KJ083628;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Arrenuridae,g:Arrenurus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU109	GS|100.0|BOLD:AAB2539_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU110	GS|100.0|BOLD:AAF9317_KR725075;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae,g:Psychoda,s:Psychoda phalaenoides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae,g:Psychoda,s:Psychoda phalaenoides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae,g:Psychoda,s:Psychoda phalaenoides	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU111	US|1.0000|BOLD:ACS5438_MH416788;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Nepticulidae,g:Acalyptris	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU112	GS|98.7|BOLD:ACR2607_MG967784;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU113	GS|100.0|BOLD:ACK9983_KR395845;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU114	SS|0.9200|BOLD:ADD2492_MG413489;k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Dermanyssidae,g:Dermanyssus,s:Dermanyssus hirundinis	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Dermanyssidae,g:Dermanyssus,s:Dermanyssus hirundinis	k:Animalia,p:Arthropoda,c:Arachnida,o:Mesostigmata,f:Dermanyssidae,g:Dermanyssus,s:Dermanyssus hirundinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU115	US|1.0000|BOLD:ADL1422_MG895856;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Coptodera,s:Coptodera brunnea	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU116	US|1.0000|BOLD:ACK8225_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU117	GS|99.3|BOLD:ADA7149_MG096860;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU118	GS|100.0|BOLD:ABU6610_MF883420;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU119	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU120	GS|100.0|BOLD:AAM6295_MF706462;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU121	GS|99.0|BOLD:AAS0495_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Acrossus,s:Acrossus rubripennis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Acrossus,s:Acrossus rubripennis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Acrossus,s:Acrossus rubripennis	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU122	GS|100.0|BOLD:AAN8771_JN302130;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Psychodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU123	GS|100.0|BOLD:AAI3796_KT708793;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Stenotrachelidae,g:Cephaloon,s:Cephaloon lepturoides	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Stenotrachelidae,g:Cephaloon,s:Cephaloon lepturoides	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU124	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU125	US|1.0000|BOLD:ABW7149_KM440507;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Atheta,s:Atheta boreella	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU126	GS|100.0|BOLD:ABY4262_HQ261215;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium vicarium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU127	GS|100.0|BOLD:AAB8851_KR652798;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU128	GS|100.0|BOLD:AAA3407_HQ568772;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium pulchellum	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium,s:Maccaffertium pulchellum	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Heptageniidae,g:Maccaffertium	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU129	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU130	GS|99.0|BOLD:ACI8655_KR667410;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU131	GS|100.0|BOLD:ACL5990_KR100121;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Oxidae,g:Oxus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Oxidae,g:Oxus	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Oxidae,g:Oxus	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU132	GS|99.3|BOLD:ABV9238_MG088700;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Gonomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Gonomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Gonomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU133	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU134	GS|100.0|BOLD:AAA5188_GU712918;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina capitata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU135	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU136	GSL|100.0|BOLD:AAB7030_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus cf decorus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus cf decorus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU137	GS|100.0|BOLD:AAB4657_KR771033;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus maturus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus maturus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU138	GS|100.0|BOLD:AAG6648_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bibionidae,g:Dilophus,s:Dilophus femoratus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Bibionidae,g:Dilophus,s:Dilophus femoratus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU139	GS|98.0|BOLD:AAC1222_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU140	US|1.0000|BOLD:AAX6820_EF104731;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Agromyzidae,g:Pseudonapomyza	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU141	GS|100.0|BOLD:AAG8493_KR743340;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Scaptomyza,s:Scaptomyza pallida	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Scaptomyza,s:Scaptomyza pallida	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Scaptomyza,s:Scaptomyza pallida	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU142	GS|100.0|BOLD:ACV3286_KT619584;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU143	GSL|100.0|BOLD:ABA5203_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia frontalis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia,s:Dicranomyia frontalis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU144	US|1.0000|BOLD:AAG1705_KM933358;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Limnophora,s:Limnophora narona	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU145	US|1.0000|BOLD:ABX1397_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chamaemyiidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU146	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU147	GS|100.0|BOLD:AAG3820_KR563927;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Membracidae,g:Micrutalis,s:Micrutalis calva	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Membracidae,g:Micrutalis,s:Micrutalis calva	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Membracidae,g:Micrutalis,s:Micrutalis calva	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU148	GS|100.0|BOLD:AAH8545_KR572230;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Agnocoris,s:Agnocoris pulverulentus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Agnocoris,s:Agnocoris pulverulentus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU149	GS|100.0|BOLD:ADA8002_KM993915;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU150	GS|100.0|BOLD:AAA0001_NA;k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo sapiens	k:Animalia,p:Chordata,c:Mammalia,o:Primates,f:Hominidae,g:Homo,s:Homo sapiens	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Mammalia,o:Primates
OTU151	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU152	GS|100.0|BOLD:AAG6745_KR766412;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Pollenia,s:Pollenia pediculata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Pollenia,s:Pollenia pediculata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Calliphoridae,g:Pollenia,s:Pollenia pediculata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
