"","Individual_Band","Exp_Year","Adult_or_Nestling","Sex","Capture_Date","Species","Location","Site","Nest","Capture_Number","Age","Mass","Bill.Head","Flat_Wing","Current_Brood_Size","Nestling_Fate","sampleID","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","Nest_Fate","avg_day6_mass","exp_treat"
"878","281128773","2019","Adult","M","29-Jun-19","TRES","Ithaca","Unit_2","50","1","AHY",19.75,27.7,124,NA,"","P19N495","","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"879","278172333","2019","Nestling","Unknown","30-Jun-19","TRES","Ithaca","Unit_4","15",NA,"12",17,25.2,49,5,"Fledged","P19N496","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control"
"880","278172334","2019","Nestling","Unknown","30-Jun-19","TRES","Ithaca","Unit_4","15",NA,"12",19.5,24.3,52,5,"Fledged","P19N497","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control"
"881","278172335","2019","Nestling","Unknown","30-Jun-19","TRES","Ithaca","Unit_4","15",NA,"12",16.5,24,47,5,"Fledged","P19N498","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control"
"882","278172336","2019","Nestling","Unknown","30-Jun-19","TRES","Ithaca","Unit_4","15",NA,"12",18,24.5,48,5,"Fledged","","","Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control"
"883","278172337","2019","Nestling","Unknown","30-Jun-19","TRES","Ithaca","Unit_4","15",NA,"12",17.5,25.4,52,5,"Fledged","P19N499","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control"
"884","281128542","2019","Nestling","Unknown","01-Jul-19","TRES","Ithaca","Unit_2","37",NA,"12",25.75,26.5,55,4,"Fledged","P19N500","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"885","281128543","2019","Nestling","Unknown","01-Jul-19","TRES","Ithaca","Unit_2","37",NA,"12",24.75,24.5,52,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"886","281128544","2019","Nestling","Unknown","01-Jul-19","TRES","Ithaca","Unit_2","37",NA,"12",24.75,25.8,56,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"887","281128545","2019","Nestling","Unknown","01-Jul-19","TRES","Ithaca","Unit_2","37",NA,"12",23.5,25.8,58,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"888","169139088","2019","Adult","M","03-Jul-19","TRES","Ithaca","Unit_1","19","1","AHY",22,28.9,115,NA,"","P19N501","","Unit_1_19_2019","","",33,3,"",11,"Control"
"889","281128542","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","37",NA,"15",21,NA,NA,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"890","281128543","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","37",NA,"15",20.5,NA,NA,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"891","281128544","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","37",NA,"15",19,NA,NA,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"892","281128545","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","37",NA,"15",21.5,NA,NA,4,"Fledged","","","Unit_2_37_2019","","",50,4,"Fledged",12.5,"Control"
"893","281128774","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","119",NA,"12",23,24.1,61,4,"Fledged","","","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"894","281128775","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","119",NA,"12",24.5,25.5,60,4,"Died","P19N502","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"895","281128776","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","119",NA,"12",23.75,24.1,61,4,"Fledged","P19N503","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"896","281128777","2019","Nestling","Unknown","04-Jul-19","TRES","Ithaca","Unit_2","119",NA,"12",19.25,23.9,50,4,"Fledged","","","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"897","281128778","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_2","50",NA,"12",22,25.5,59,5,"Died","P19N504","Fecal sample should be +100 and tube is mislabeled as -100. Dex expired March 2019","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"898","281128779","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_2","50",NA,"12",22.25,25.3,55,5,"Died","P19N505","Fecal sample should be +100 and tube is mislabeled as -100. Dex expired March 2019","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"899","281128780","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_2","50",NA,"12",18,24.7,43.5,5,"Fledged","P19N506","Fecal sample should be +100 and tube is mislabeled as -100. Dex expired March 2019","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"900","281128781","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_2","50",NA,"12",21,25.5,55,5,"Fledged","P19N507","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"901","281128782","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_2","50",NA,"12",21,24.8,55,5,"Fledged","P19N508","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"902","281128783","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_1","79",NA,"12",21,26.4,55.1,5,"Fledged","P19N509","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"903","281128784","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_1","79",NA,"12",22.5,24.4,64,5,"Fledged","P19N510","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"904","281128785","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_1","79",NA,"12",22,26,57,5,"Fledged","","","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"905","281128786","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_1","79",NA,"12",21.5,26,60,5,"Fledged","P19N511","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"906","281128787","2019","Nestling","Unknown","05-Jul-19","TRES","Ithaca","Unit_1","79",NA,"12",20.25,25.8,52,5,"Fledged","","","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"907","281128774","2019","Nestling","Unknown","07-Jul-19","TRES","Ithaca","Unit_2","119",NA,"15",18,NA,NA,4,"Fledged","P19N512","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"908","281128775","2019","Nestling","Unknown","07-Jul-19","TRES","Ithaca","Unit_2","112",NA,"15",19,NA,NA,4,"Died","P19N513","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_112_2019",NA,NA,NA,NA,NA,NA,"Control"
"909","281128776","2019","Nestling","Unknown","07-Jul-19","TRES","Ithaca","Unit_2","119",NA,"15",18,NA,NA,4,"Fledged","P19N514","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"910","281128777","2019","Nestling","Unknown","07-Jul-19","TRES","Ithaca","Unit_2","119",NA,"15",16.5,NA,NA,4,"Fledged","","","Unit_2_119_2019","","",57,4,"Fledged",14.25,"Control"
"911","281128780","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_2","50",NA,"15",16,NA,NA,3,"Fledged","P19N515","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"912","281128781","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_2","50",NA,"15",19.5,NA,NA,3,"Fledged","P19N516","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"913","281128782","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_2","50",NA,"15",19.5,NA,NA,3,"Fledged","","","Unit_2_50_2019","","",65,5,"Fledged",13,"Control"
"914","281128783","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_1","79",NA,"15",18.25,NA,NA,5,"Fledged","","","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"915","281128784","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_1","79",NA,"15",19.25,NA,NA,5,"Fledged","P19N517","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"916","281128785","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_1","79",NA,"15",19,NA,NA,5,"Fledged","","","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"917","281128786","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_1","79",NA,"15",18.5,NA,NA,5,"Fledged","","","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"918","281128787","2019","Nestling","Unknown","08-Jul-19","TRES","Ithaca","Unit_1","79",NA,"15",18.5,NA,NA,5,"Fledged","P19N518","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_79_2019","","",70,5,"Fledged",14,"Control"
"919","281128788","2019","Nestling","Unknown","09-Jul-19","TRES","Ithaca","Unit_1","19",NA,"12",22.75,26.1,54,3,"Unknown","","","Unit_1_19_2019","","",33,3,"",11,"Control"
"920","281128789","2019","Nestling","Unknown","09-Jul-19","TRES","Ithaca","Unit_1","19",NA,"12",21.5,25.9,45,3,"Unknown","P19N519","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_19_2019","","",33,3,"",11,"Control"
"921","281128790","2019","Nestling","Unknown","09-Jul-19","TRES","Ithaca","Unit_1","19",NA,"12",19.75,25.2,53,3,"Unknown","","","Unit_1_19_2019","","",33,3,"",11,"Control"
"922","281128788","2019","Nestling","Unknown","12-Jul-19","TRES","Ithaca","Unit_1","19",NA,"15",19.5,NA,NA,3,"Unknown","","","Unit_1_19_2019","","",33,3,"",11,"Control"
"923","281128789","2019","Nestling","Unknown","12-Jul-19","TRES","Ithaca","Unit_1","19",NA,"15",18.5,NA,NA,3,"Unknown","","","Unit_1_19_2019","","",33,3,"",11,"Control"
"924","281128790","2019","Nestling","Unknown","12-Jul-19","TRES","Ithaca","Unit_1","19",NA,"15",17,NA,NA,3,"Unknown","P19N520","Fecal sample should be +100 and tube is mislabeled as -100.","Unit_1_19_2019","","",33,3,"",11,"Control"
"925",NA,"2019","Nestling",NA,"10-Jun-19","TRES","Ithaca","Unit_4","94",NA,"6",NA,NA,NA,NA,NA,"L19N005a",NA,"Unit_4_94_2019","Light","Light_Control",64.85,5,"Fledged",12.97,"Light_Light_Control"
"926",NA,"2019","Nestling",NA,"10-Jun-19","TRES","Ithaca","Unit_4","94",NA,"6",NA,NA,NA,NA,NA,"L19N005b",NA,"Unit_4_94_2019","Light","Light_Control",64.85,5,"Fledged",12.97,"Light_Light_Control"
"927",NA,"2019","Nestling",NA,"10-Jun-19","TRES","Ithaca","Unit_4","94",NA,"6",NA,NA,NA,NA,NA,"L19N005c",NA,"Unit_4_94_2019","Light","Light_Control",64.85,5,"Fledged",12.97,"Light_Light_Control"
"928",NA,"2019","Nestling",NA,"10-Jun-19","TRES","Ithaca","Unit_4","94",NA,"6",NA,NA,NA,NA,NA,"L19N005d",NA,"Unit_4_94_2019","Light","Light_Control",64.85,5,"Fledged",12.97,"Light_Light_Control"
"929",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,"L19N006a",NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light"
"930",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,"L19N006b",NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light"
"931",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,"L19N006c",NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light"
"932",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,"L19N006d",NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light"
"933",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,"L19N006e",NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light"
"934",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","106",NA,"6",NA,NA,NA,NA,NA,"L19N007a",NA,"Turkey_Hill_106_2019","Light","Light",48.91,5,"Fledged",9.782,"Light_Light"
"935",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","106",NA,"6",NA,NA,NA,NA,NA,"L19N007b",NA,"Turkey_Hill_106_2019","Light","Light",48.91,5,"Fledged",9.782,"Light_Light"
"936",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","106",NA,"6",NA,NA,NA,NA,NA,"L19N007d",NA,"Turkey_Hill_106_2019","Light","Light",48.91,5,"Fledged",9.782,"Light_Light"
"937",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,"L19N008a",NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"938",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,"L19N008b",NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"939",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,"L19N008c",NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"940",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,"L19N008d",NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"941",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,"L19N008e",NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"942",NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,"L19N008f",NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"943",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Turkey_Hill","51",NA,"6",NA,NA,NA,NA,NA,"L19N009a",NA,"Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control"
"944",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Turkey_Hill","51",NA,"6",NA,NA,NA,NA,NA,"L19N009b",NA,"Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control"
"945",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Turkey_Hill","51",NA,"6",NA,NA,NA,NA,NA,"L19N009c",NA,"Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control"
"946",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,"L19N010a",NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control"
"947",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,"L19N010b",NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control"
"948",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,"L19N010c",NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control"
"949",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,"L19N010d",NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control"
"950",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,"L19N011a",NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light"
"951",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,"L19N011b",NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light"
"952",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,"L19N011c",NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light"
"953",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,"L19N011d",NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light"
"954",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,"L19N011e",NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light"
"955",NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,"L19N011f",NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light"
"956",NA,"2019","Nestling",NA,"13-Jun-19","TRES","Ithaca","Unit_4","87",NA,"6",NA,NA,NA,NA,NA,"L19N012a",NA,"Unit_4_87_2019","Light","Light",71,5,"Fledged",14.2,"Light_Light"
"957",NA,"2019","Nestling",NA,"13-Jun-19","TRES","Ithaca","Unit_4","87",NA,"6",NA,NA,NA,NA,NA,"L19N012b",NA,"Unit_4_87_2019","Light","Light",71,5,"Fledged",14.2,"Light_Light"
"958",NA,"2019","Nestling",NA,"13-Jun-19","TRES","Ithaca","Unit_4","87",NA,"6",NA,NA,NA,NA,NA,"L19N012c",NA,"Unit_4_87_2019","Light","Light",71,5,"Fledged",14.2,"Light_Light"
"959",NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"6",NA,NA,NA,NA,NA,"L19N013a",NA,"Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control"
"960",NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Unit_4","71",NA,"6",NA,NA,NA,NA,NA,"L19N014a",NA,"Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"961",NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Unit_4","71",NA,"6",NA,NA,NA,NA,NA,"L19N014b",NA,"Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"962",NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Unit_4","71",NA,"6",NA,NA,NA,NA,NA,"L19N014c",NA,"Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"963",NA,"2019","Nestling",NA,"15-Jun-19","TRES","Ithaca","Unit_4","93",NA,"6",NA,NA,NA,NA,NA,"L19N015a",NA,"Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"964",NA,"2019","Nestling",NA,"15-Jun-19","TRES","Ithaca","Unit_4","93",NA,"6",NA,NA,NA,NA,NA,"L19N015b",NA,"Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"965",NA,"2019","Nestling",NA,"15-Jun-19","TRES","Ithaca","Unit_4","93",NA,"6",NA,NA,NA,NA,NA,"L19N015c",NA,"Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"966",NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Unit_4","95",NA,"6",NA,NA,NA,NA,NA,"L19N016a",NA,"Unit_4_95_2019","Light","Light",54,5,"Fledged",10.8,"Light_Light"
"967",NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Unit_4","95",NA,"6",NA,NA,NA,NA,NA,"L19N016b",NA,"Unit_4_95_2019","Light","Light",54,5,"Fledged",10.8,"Light_Light"
"968",NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Turkey_Hill","97",NA,"6",NA,NA,NA,NA,NA,"L19N017a",NA,"Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control"
"969",NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Turkey_Hill","97",NA,"6",NA,NA,NA,NA,NA,"L19N017b",NA,"Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control"
"970",NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Turkey_Hill","97",NA,"6",NA,NA,NA,NA,NA,"L19N017c",NA,"Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control"
"971",NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,"L19N018b",NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control"
"972",NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,"L19N018c",NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control"
"973",NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,"L19N018d",NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control"
"974",NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,"L19N018e",NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control"
"975",NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,"L19N018f",NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control"
"976",NA,"2019","Nestling",NA,"20-Jun-19","TRES","Ithaca","Unit_4","84",NA,"6",NA,NA,NA,NA,NA,"L19N019a",NA,"Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control"
"977",NA,"2019","Nestling",NA,"20-Jun-19","TRES","Ithaca","Unit_4","84",NA,"6",NA,NA,NA,NA,NA,"L19N019b",NA,"Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control"
"978",NA,"2019","Nestling",NA,"20-Jun-19","TRES","Ithaca","Unit_4","84",NA,"6",NA,NA,NA,NA,NA,"L19N019c",NA,"Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control"
